"Gene","lfc","padj","Stage","Significant","Regulation"
"CD40LG",-0.626951585818052,0.145414698996526,"Late",FALSE,"None"
"NFKB2",-0.554278672051378,0.139719121028392,"Late",FALSE,"None"
"CD74",0.308137932608593,0.115328547798117,"Late",FALSE,"None"
"HLA-DMB",-0.467677974908764,0.134128437621014,"Late",FALSE,"None"
"STAT5B",-0.663646712480848,0.161330327386183,"Late",FALSE,"None"
"FCGR3",-0.752938718682467,0.16956921304265,"Late",FALSE,"None"
"CD81",0.657906144085041,0.175543549176855,"Late",FALSE,"None"
"CD1C",-0.678778533418908,0.178575143997836,"Late",FALSE,"None"
"ANP32B",0.608703921096476,0.183669484190719,"Late",FALSE,"None"
"CD80",0.28795965610391,0.110137395341252,"Late",FALSE,"None"
"TYROBP",-0.331174103705514,0.138493745048323,"Late",FALSE,"None"
"CD6",0.618549837913301,0.183669484190719,"Late",FALSE,"None"
"ATG5",-0.644508657841166,0.185942763185432,"Late",FALSE,"None"
"CD7",0.659457903174495,0.187171719515889,"Late",FALSE,"None"
"ATF2",-0.648827601748458,0.18446609211321,"Late",FALSE,"None"
"LY96",-0.677265809153567,0.187171719515889,"Late",FALSE,"None"
"FCER1G",-0.480241796124975,0.163008520892734,"Late",FALSE,"None"
"IGF2R",-0.57824024782084,0.16956921304265,"Late",FALSE,"None"
"CD24",-0.585968791668715,0.16956921304265,"Late",FALSE,"None"
"JAK3",0.340868890998737,0.122089172705888,"Late",FALSE,"None"
"IFI44",-0.74376513746403,0.183669484190719,"Late",FALSE,"None"
"TNFRSF14",0.289961978181886,0.119454387332881,"Late",FALSE,"None"
"CD8B",0.655417074469228,0.183669484190719,"Late",FALSE,"None"
"IL18RAP",0.320955584205111,0.126491610720985,"Late",FALSE,"None"
"HLA-DPA1",-0.827959287650501,0.187171719515889,"Late",FALSE,"None"
"CYBB",-0.528553853489269,0.187171719515889,"Late",FALSE,"None"
"IKBKAP",-0.536209392284789,0.187171719515889,"Late",FALSE,"None"
"IRAK4",-0.566450468445662,0.197258643349018,"Late",FALSE,"None"
"ICOS",-0.525452592837485,0.187171719515889,"Late",FALSE,"None"
"MKNK1",-0.570262866217536,0.187171719515889,"Late",FALSE,"None"
"DOCK9",0.307006409376521,0.134128437621014,"Late",FALSE,"None"
"CSF1R",-0.546678584538562,0.192153201163052,"Late",FALSE,"None"
"IFIT1",0.805530329699057,0.218140551627726,"Late",FALSE,"None"
"IFNG",0.288067616404444,0.135502152955385,"Late",FALSE,"None"
"IFI16",-0.465346099266801,0.187171719515889,"Late",FALSE,"None"
"PYCARD",-0.609469076005009,0.234401130752496,"Late",FALSE,"None"
"MAP4K2",-0.49367248329424,0.200424242520813,"Late",FALSE,"None"
"IDO1",-0.481041645622884,0.187171719515889,"Late",FALSE,"None"
"IRF1",-0.534111504538336,0.223498699553289,"Late",FALSE,"None"
"HMGB2",-0.526698677901613,0.231961305111436,"Late",FALSE,"None"
"CCR4",-0.557646767004513,0.239812865500841,"Late",FALSE,"None"
"RIPK1",-0.526861958738109,0.236584479263502,"Late",FALSE,"None"
"JAK2",0.386176095010793,0.225562159948188,"Late",FALSE,"None"
"TARP",0.457371732478016,0.217218648544502,"Late",FALSE,"None"
"LTB",-0.532381953722981,0.248874338289314,"Late",FALSE,"None"
"C14orf166",0.444708323836842,0.239812865500841,"Late",FALSE,"None"
"IL6ST",-0.538090655927545,0.257519040046324,"Late",FALSE,"None"
"TBK1",-0.521334218067417,0.257335440189612,"Late",FALSE,"None"
"CD86",-0.463981681755391,0.224960355162453,"Late",FALSE,"None"
"IFITM1",-0.244227644595295,0.187137027233444,"Late",FALSE,"None"
"CD274",-0.560650436355926,0.262593833829586,"Late",FALSE,"None"
"PSMD7",-0.511842232383425,0.276736756855794,"Late",FALSE,"None"
"IKZF2",-0.481522882343758,0.248874338289314,"Late",FALSE,"None"
"IFIT2",-0.662520117271715,0.27797931715726,"Late",FALSE,"None"
"ITGB2",-0.587389240475944,0.27797931715726,"Late",FALSE,"None"
"PTPN22",-0.505678809715904,0.272447289028665,"Late",FALSE,"None"
"CD28",-0.494878962543138,0.276736756855794,"Late",FALSE,"None"
"LILRA5",0.267669784222482,0.178575143997836,"Late",FALSE,"None"
"IL16",-0.504506722300082,0.284213644360294,"Late",FALSE,"None"
"CASP1",-0.422348862034282,0.262593833829586,"Late",FALSE,"None"
"ETS1",0.418636508437057,0.258508612473414,"Late",FALSE,"None"
"KLRC1",-0.6032045399174,0.31216987597598,"Late",FALSE,"None"
"MEF2A",0.272081286132553,0.187171719515889,"Late",FALSE,"None"
"IL21R",0.246900638110543,0.187171719515889,"Late",FALSE,"None"
"SRC",0.25160385759017,0.187171719515889,"Late",FALSE,"None"
"SKI",0.293570944321448,0.187171719515889,"Late",FALSE,"None"
"FLT3LG",0.502317507772737,0.341896237974021,"Late",FALSE,"None"
"FYN",0.387577270164364,0.305461476302806,"Late",FALSE,"None"
"ALOX5",0.247077324799193,0.193226594063941,"Late",FALSE,"None"
"FCER1A",-0.4554422022539,0.28252196260952,"Late",FALSE,"None"
"GP1BB",-0.530497280285134,0.330763211555959,"Late",FALSE,"None"
"REPS1",-0.460458309961523,0.32762543221921,"Late",FALSE,"None"
"CD79B",-0.336444361514272,0.257372600152393,"Late",FALSE,"None"
"BCL2",-0.463003647209499,0.348064129837328,"Late",FALSE,"None"
"ITGB1",0.39114895405671,0.31960061532789,"Late",FALSE,"None"
"HLA-DRB1",0.274857426747433,0.274365501116856,"Late",FALSE,"None"
"TGFBR2",-0.482291504140342,0.358693770894169,"Late",FALSE,"None"
"EWSR1",0.367067482683549,0.329344859008877,"Late",FALSE,"None"
"MX2",-0.456640757665939,0.363375659795471,"Late",FALSE,"None"
"CD59",0.36622692594999,0.341233739364866,"Late",FALSE,"None"
"CD2",0.445906178746443,0.389863033978464,"Late",FALSE,"None"
"PSMC2",0.441648824488844,0.37308325876577,"Late",FALSE,"None"
"SLAMF7",0.454444149450211,0.386553369147282,"Late",FALSE,"None"
"PSMB7",0.387182235762136,0.37308325876577,"Late",FALSE,"None"
"POLR2A",-0.46221342583658,0.39735550244482,"Late",FALSE,"None"
"IKBKE",0.242881657538686,0.2213123740133,"Late",FALSE,"None"
"GZMK",0.571104254982536,0.325237084878302,"Late",FALSE,"None"
"STAT3",-0.365651986954278,0.380026309238949,"Late",FALSE,"None"
"SLC2A1",0.462389843441557,0.408569351394932,"Late",FALSE,"None"
"CD1D",0.286361715631053,0.237865298370851,"Late",FALSE,"None"
"F13A1",0.388782925519891,0.330945944151208,"Late",FALSE,"None"
"RIPK2",-0.345599843906356,0.330763211555959,"Late",FALSE,"None"
"CFP",-0.358332767693241,0.386553369147282,"Late",FALSE,"None"
"CD38",-0.413227967451146,0.402774660662142,"Late",FALSE,"None"
"CD3G",0.40019390266783,0.424866815913945,"Late",FALSE,"None"
"CD53",-0.328541097911817,0.367642894803597,"Late",FALSE,"None"
"TNFSF12",0.284967481096529,0.279844790918255,"Late",FALSE,"None"
"PSMB9",-0.406573773438261,0.424866815913945,"Late",FALSE,"None"
"KLRC3",-0.456689650169905,0.43607597069156,"Late",FALSE,"None"
"STAT5A",-0.396654449998167,0.408569351394932,"Late",FALSE,"None"
"CCR1",-0.307018896087302,0.313115456987837,"Late",FALSE,"None"
"CASP10",-0.380627393805846,0.39735550244482,"Late",FALSE,"None"
"KLRD1",0.398340971326521,0.367642894803597,"Late",FALSE,"None"
"MAP3K7",-0.397239378653502,0.386553369147282,"Late",FALSE,"None"
"BID",-0.408894156076917,0.462449645796734,"Late",FALSE,"None"
"SMAD3",-0.358053769710578,0.408569351394932,"Late",FALSE,"None"
"IL2RG",-0.417665788705946,0.46334535751169,"Late",FALSE,"None"
"IFIT3",-0.504162828452024,0.458256954259061,"Late",FALSE,"None"
"CHUK",-0.341420510456139,0.376826507063108,"Late",FALSE,"None"
"OAS2",-0.384133898749721,0.466801163621652,"Late",FALSE,"None"
"IKZF3",0.359887222412835,0.47879591608197,"Late",FALSE,"None"
"NFATC3",0.360806004182127,0.434170077508398,"Late",FALSE,"None"
"CCR5",-0.371611505034837,0.460946161179566,"Late",FALSE,"None"
"TIGIT",-0.346041904335721,0.407186031544457,"Late",FALSE,"None"
"CX3CR1",0.370449994585019,0.429190489599593,"Late",FALSE,"None"
"LILRB1",0.222285644452037,0.276736756855794,"Late",FALSE,"None"
"IL29",0.278559819758122,0.275606843980989,"Late",FALSE,"None"
"MS4A1",-0.39652789233782,0.489593124897983,"Late",FALSE,"None"
"CFD",-0.350632044856978,0.473672098947929,"Late",FALSE,"None"
"MIF",-0.332410030017693,0.489593124897983,"Late",FALSE,"None"
"IKBKB",-0.331779228651773,0.489593124897983,"Late",FALSE,"None"
"OAS1",-0.38320151897137,0.475245522681024,"Late",FALSE,"None"
"FKBP5",-0.308546434505059,0.539335220598642,"Late",FALSE,"None"
"OAS3",-0.307765348541873,0.429190489599593,"Late",FALSE,"None"
"IL2RB",-0.332584913541201,0.547972520028442,"Late",FALSE,"None"
"STAT6",-0.323788943217933,0.560346978897762,"Late",FALSE,"None"
"HLA-A",-0.468349994249978,0.539698996121917,"Late",FALSE,"None"
"RHOA",0.253748039579408,0.489593124897983,"Late",FALSE,"None"
"CCR7",0.227638791543354,0.313115456987837,"Late",FALSE,"None"
"MCL1",-0.254084739490795,0.39735550244482,"Late",FALSE,"None"
"ARHGDIB",0.181299063517526,0.386553369147282,"Late",FALSE,"None"
"CCND3",0.264170210536598,0.496706615091701,"Late",FALSE,"None"
"CIITA",-0.333622340359339,0.503886668969999,"Late",FALSE,"None"
"KLRG1",0.358993681248668,0.511581712547858,"Late",FALSE,"None"
"HIF1A",-0.29451483911035,0.609870862786521,"Late",FALSE,"None"
"HLA-C",-0.2964192163911,0.479461865947459,"Late",FALSE,"None"
"HLA-DPB1",-0.267726964080428,0.59421780713107,"Late",FALSE,"None"
"HLA-DQB1",-0.292520694134276,0.502840037156037,"Late",FALSE,"None"
"TAPBP",-0.260529827674981,0.609870862786521,"Late",FALSE,"None"
"TGFBI",-0.278557294463618,0.577068253597531,"Late",FALSE,"None"
"XBP1",-0.246513557844937,0.632452474238897,"Late",FALSE,"None"
"NOTCH2",-0.255617285794001,0.598664612412885,"Late",FALSE,"None"
"IRF3",0.262366281337743,0.609870862786521,"Late",FALSE,"None"
"ATM",-0.258689986013341,0.654246921230135,"Late",FALSE,"None"
"HDAC3",-0.2741470764458,0.555795337466409,"Late",FALSE,"None"
"S1PR1",0.236470275412781,0.632510675313835,"Late",FALSE,"None"
"GRB2",0.237499027258433,0.642488327826058,"Late",FALSE,"None"
"C1QBP",0.240422855774232,0.662614232584307,"Late",FALSE,"None"
"HLA-DQA1",-0.336001656594091,0.652143325784524,"Late",FALSE,"None"
"PTPN2",-0.244331315546232,0.662614232584307,"Late",FALSE,"None"
"KIR3DL2",0.250845731126915,0.37308325876577,"Late",FALSE,"None"
"LEF1",-0.244394014341013,0.662614232584307,"Late",FALSE,"None"
"IL10RA",0.211001168284247,0.650904323562965,"Late",FALSE,"None"
"SMAD2",-0.229120723485496,0.662614232584307,"Late",FALSE,"None"
"LTF",-0.352437167168722,0.507395144150389,"Late",FALSE,"None"
"TRAF1",0.19855556383764,0.37308325876577,"Late",FALSE,"None"
"GUSB",0.212363103064939,0.374065199779274,"Late",FALSE,"None"
"EGR1",0.264837464890136,0.404870269056362,"Late",FALSE,"None"
"ITGAL",0.223735719141112,0.616762636907921,"Late",FALSE,"None"
"CDKN1A",0.261974071675248,0.434170077508398,"Late",FALSE,"None"
"ILF3",-0.231640120019256,0.662614232584307,"Late",FALSE,"None"
"JAK1",0.2142434384012,0.59234604773975,"Late",FALSE,"None"
"C4BPA",0.373340555567607,0.662614232584307,"Late",FALSE,"None"
"BAX",0.1951793459671,0.662614232584307,"Late",FALSE,"None"
"PTK2",0.245629011262718,0.662614232584307,"Late",FALSE,"None"
"TRAF3",0.238762715448015,0.45262180281822,"Late",FALSE,"None"
"MAP3K1",-0.225637074669448,0.673115429107519,"Late",FALSE,"None"
"FOS",0.324508989378286,0.479461865947459,"Late",FALSE,"None"
"CTLA4",0.240138106310383,0.407186031544457,"Late",FALSE,"None"
"IRF7",-0.222001742829787,0.481317737731194,"Late",FALSE,"None"
"EIF2A",0.182948041424284,0.71902675268648,"Late",FALSE,"None"
"CD8A",0.249877699582656,0.59234604773975,"Late",FALSE,"None"
"FAS",-0.191926842603381,0.745305688508932,"Late",FALSE,"None"
"IL11RA",-0.223246934901321,0.502263735882119,"Late",FALSE,"None"
"GBP1",-0.244079264517543,0.697625882117844,"Late",FALSE,"None"
"EOMES",-0.246467491827331,0.539698996121917,"Late",FALSE,"None"
"RAC1",-0.18518812808837,0.763687623602946,"Late",FALSE,"None"
"MAPKAPK5",-0.19925118336328,0.679083389262883,"Late",FALSE,"None"
"GNAQ",-0.192239263009062,0.730188859148509,"Late",FALSE,"None"
"CD247",-0.161660842249828,0.785499113829292,"Late",FALSE,"None"
"TFRC",0.201049452177063,0.701709514870167,"Late",FALSE,"None"
"TAGAP",-0.201871064875879,0.612504977156379,"Late",FALSE,"None"
"KLRF1",0.164511979172843,0.792961266786333,"Late",FALSE,"None"
"CD244",0.199284855147857,0.724319836601845,"Late",FALSE,"None"
"IRF8",0.207594215324059,0.404870269056362,"Late",FALSE,"None"
"CASP3",-0.222156492431532,0.59234604773975,"Late",FALSE,"None"
"APP",0.149427148714414,0.793431768464418,"Late",FALSE,"None"
"ICAM1",-0.235507923679499,0.605829548451601,"Late",FALSE,"None"
"GFI1",0.184084246477973,0.396586936239122,"Late",FALSE,"None"
"BIRC2",-0.133763146006604,0.809220349242037,"Late",FALSE,"None"
"RPS6KA5",-0.133843859033615,0.808319573765831,"Late",FALSE,"None"
"FN1",0.157675994209013,0.801945725424726,"Late",FALSE,"None"
"STAT1",-0.202821242833307,0.662614232584307,"Late",FALSE,"None"
"IRF4",-0.162268451064804,0.762550937689848,"Late",FALSE,"None"
"CD96",0.153244366971132,0.792961266786333,"Late",FALSE,"None"
"NOTCH1",-0.19811628082577,0.50235622174,"Late",FALSE,"None"
"IL7",-0.14690683616723,0.800490297205772,"Late",FALSE,"None"
"LCK",0.108874580476373,0.845484642821572,"Late",FALSE,"None"
"THBS1",0.239275348119424,0.679741850026715,"Late",FALSE,"None"
"GPR183",0.0894772824337551,0.875234143300016,"Late",FALSE,"None"
"MALT1",0.161130805639912,0.754416775567564,"Late",FALSE,"None"
"HLA-B",0.235181663967104,0.494611710028619,"Late",FALSE,"None"
"LILRB2",-0.207840351705986,0.546653295520485,"Late",FALSE,"None"
"CD97",-0.0830423239111884,0.885038862783577,"Late",FALSE,"None"
"SHC1",-0.18753388695474,0.679741850026715,"Late",FALSE,"None"
"ERCC3",-0.180783564476422,0.697625882117844,"Late",FALSE,"None"
"STAT4",0.0876558863231764,0.878842381161581,"Late",FALSE,"None"
"KLRK1",0.183734688410963,0.717797703132386,"Late",FALSE,"None"
"APOE",-0.095019526176328,0.891392704586752,"Late",FALSE,"None"
"TNFAIP3",-0.0687949030109198,0.891392704586752,"Late",FALSE,"None"
"PTGER4",0.0434995976963783,0.938664301487885,"Late",FALSE,"None"
"DEFA1",-0.234085245183447,0.507086996136006,"Late",FALSE,"None"
"BCAP31",-0.0907519388610991,0.868740141753089,"Late",FALSE,"None"
"MAPKAPK2",-0.0620617400922612,0.903352939548538,"Late",FALSE,"None"
"GPI",0.103321626673846,0.845484642821572,"Late",FALSE,"None"
"STAT2",-0.093159758630474,0.878842381161581,"Late",FALSE,"None"
"CD164",0.140185170546573,0.717780598898938,"Late",FALSE,"None"
"CCL5",-0.00464971352931087,0.995770652654656,"Late",FALSE,"None"
"ICAM2",-0.107463051212093,0.825308334059645,"Late",FALSE,"None"
"PSMB8",0.14929607934774,0.669603814826826,"Late",FALSE,"None"
"TBX21",0.0031182901599518,0.995770652654656,"Late",FALSE,"None"
"CREB1",-0.110322426042247,0.820826589098241,"Late",FALSE,"None"
"BCL10",-0.220844982705604,0.745305688508932,"Late",FALSE,"None"
"RARRES3",0.0725619415210268,0.884952854554572,"Late",FALSE,"None"
"CD46",-0.112361529155429,0.809220349242037,"Late",FALSE,"None"
"SIGIRR",-0.19051985573628,0.662614232584307,"Late",FALSE,"None"
"MAP2K1",-0.1800824573714,0.59869117976594,"Late",FALSE,"None"
"MX1",-0.206987525940166,0.697625882117844,"Late",FALSE,"None"
"HPRT1",-0.0873054963903916,0.861694154293464,"Late",FALSE,"None"
"GNLY",0.214731350286804,0.793431768464418,"Late",FALSE,"None"
"GZMA",0.101517534826447,0.891392704586752,"Late",FALSE,"None"
"TUBB",0.0341354289950271,0.944952953277732,"Late",FALSE,"None"
"ATG12",0.0146436819594111,0.979185414039229,"Late",FALSE,"None"
"LAIR1",-0.047354439954665,0.924313892515114,"Late",FALSE,"None"
"ALAS1",-0.169624132954458,0.618478121501616,"Late",FALSE,"None"
"IRAK1",0.181904546110223,0.553168171486875,"Late",FALSE,"None"
"MAP4K1",-0.112200197261052,0.820826589098241,"Late",FALSE,"None"
"CD58",0.0959224423587148,0.808020714899226,"Late",FALSE,"None"
"C10orf54",0.021509948014975,0.957230435035521,"Late",FALSE,"None"
"NOD1",0.162751331990675,0.476786934167396,"Late",FALSE,"None"
"MAF",0.178073303118289,0.689998428543293,"Late",FALSE,"None"
"KLRB1",-0.219861169657007,0.667323651426471,"Late",FALSE,"None"
"LGALS3",0.115362555305051,0.684902903208979,"Late",FALSE,"None"
"TBP",0.161495579631159,0.481317737731194,"Late",FALSE,"None"
"SLAMF1",-0.137811758889733,0.745305688508932,"Late",FALSE,"None"
"SH2D1A",0.0828786166141766,0.878842381161581,"Late",FALSE,"None"
"CXCR4",0.0785456312166897,0.84340910617628,"Late",FALSE,"None"
"TRAF5",0.167694542540931,0.577068253597531,"Late",FALSE,"None"
"PRKCB",0.0413775680131785,0.907215835625763,"Late",FALSE,"None"
"G6PD",-0.155349684019368,0.59869117976594,"Late",FALSE,"None"
"MEF2D",-0.114128995116168,0.762550937689848,"Late",FALSE,"None"
"IKZF1",0.048503870760932,0.885038862783577,"Late",FALSE,"None"
"IL18",-0.154896420538813,0.577068253597531,"Late",FALSE,"None"
"CASP8",0.0579093909300052,0.885038862783577,"Late",FALSE,"None"
"TAP1",-0.083929520003883,0.71902675268648,"Late",FALSE,"None"
"FADD",0.162765731678575,0.530024229404772,"Late",FALSE,"None"
"CD27",0.151017978407552,0.679741850026715,"Late",FALSE,"None"
"MAPK1",-0.0153865911895927,0.96775237134912,"Late",FALSE,"None"
"CD69",0.170335966689807,0.598664612412885,"Late",FALSE,"None"
"XCL1",-0.139519213793232,0.625710542612131,"Late",FALSE,"None"
"HLA-DRA",0.155822976815637,0.547972520028442,"Late",FALSE,"None"
"TAP2",-0.148368743812937,0.662614232584307,"Late",FALSE,"None"
"CCR3",0.053615229326553,0.900934288388708,"Late",FALSE,"None"
"ALOX15",0.0482090528285362,0.927106964759683,"Late",FALSE,"None"
"ITGA6",-0.131652186178933,0.71902675268648,"Late",FALSE,"None"
"NFATC2",0.0486623625035145,0.907215835625763,"Late",FALSE,"None"
"TNFSF10",0.151886620272283,0.539335220598642,"Late",FALSE,"None"
"CD48",0.0775877096940469,0.754416775567564,"Late",FALSE,"None"
"LCP2",0.0348525539243365,0.927964274895211,"Late",FALSE,"None"
"PPP1R12B",0.140102950239013,0.539960987178351,"Late",FALSE,"None"
"ABCF1",-0.00294521153434513,0.995770652654656,"Late",FALSE,"None"
"SLAMF6",-0.101131028750593,0.801945725424726,"Late",FALSE,"None"
"IL8",0.000377784271339721,0.999223877506387,"Late",FALSE,"None"
"TMEM173",0.138980680094882,0.5487621944327,"Late",FALSE,"None"
"GNB1",0.0201489562916279,0.954769059580972,"Late",FALSE,"None"
"ITGA4",0.115488617759711,0.769865757422615,"Late",FALSE,"None"
"CEACAM1",-0.114643169558794,0.749768711933484,"Late",FALSE,"None"
"CXCR3",-0.118084003756485,0.662614232584307,"Late",FALSE,"None"
"CD19",-0.0322423618849159,0.938664301487885,"Late",FALSE,"None"
"MAPK8",-0.0881140771590507,0.792961266786333,"Late",FALSE,"None"
"ITGAX",-0.121188423070328,0.685368602227877,"Late",FALSE,"None"
"BLNK",-0.110180223726757,0.695096703076617,"Late",FALSE,"None"
"CYSLTR1",0.139833448898038,0.59234604773975,"Late",FALSE,"None"
"IL7R",0.044347704208695,0.885038862783577,"Late",FALSE,"None"
"LILRA1",0.0945209455414933,0.747082193464892,"Late",FALSE,"None"
"CTSS",-0.0301215932882606,0.885038862783577,"Late",FALSE,"None"
"IL12RB1",-0.0198910602905888,0.954769059580972,"Late",FALSE,"None"
"ABCB1",-0.0928511813178448,0.717797703132386,"Late",FALSE,"None"
"SOCS3",0.112416682885542,0.683065609062359,"Late",FALSE,"None"
"TNFSF13",0.0768819612454656,0.80332168152424,"Late",FALSE,"None"
"CD79A",0.0846893974813918,0.792961266786333,"Late",FALSE,"None"
"ATG10",0.0659679661756849,0.829710669977811,"Late",FALSE,"None"
"TCF4",0.0571146574714634,0.848368812440197,"Late",FALSE,"None"
"BATF",-0.0401554347506652,0.885038862783577,"Late",FALSE,"None"
"MAFG",-0.00251349494323261,0.995770652654656,"Late",FALSE,"None"
"DDIT3",-0.0497331922048412,0.842648334018315,"Late",FALSE,"None"
"FCGR2B",-0.0389884272284364,0.885038862783577,"Late",FALSE,"None"
"CMA1",-0.0471031521735572,0.861694154293464,"Late",FALSE,"None"
"PTPRC",0.0342666684016191,0.868740141753089,"Late",FALSE,"None"
"DAXX",-0.0427221155296875,0.890205206182563,"Late",FALSE,"None"
"KIR3DS1",0.0612767200677844,0.801945725424726,"Late",FALSE,"None"
"CD1A",-0.00442264634202338,0.992893397377428,"Late",FALSE,"None"
"CCR6",0.0381347079639136,0.874377496490893,"Late",FALSE,"None"
"MS4A2",-0.00135965934566418,0.995770652654656,"Late",FALSE,"None"
"B2M",0.0811197387661657,0.646329462607982,"Late",FALSE,"None"
