"Gene","Early.lfc","Early.padj","Late.lfc","Late.padj","Middle.lfc","Middle.padj"
"GPI",-0.51251094168672,0.286425003327845,0.103321626673846,0.845484642821572,0.658546491976269,0.447596969002947
"GPR183",-0.31966908995364,0.519224442210283,0.0894772824337551,0.875234143300016,0.536047973496277,0.584263926300169
"GRB2",-0.646702801813881,0.153160500424343,0.237499027258433,0.642488327826058,-0.154523970621661,0.91360048142011
"GUSB",0.35133595029028,0.124142753972128,0.212363103064939,0.374065199779274,0.0102020868211126,0.982673066998847
"GZMA",0.311878067978425,0.670134679689139,0.101517534826447,0.891392704586752,-0.14028068960779,0.945533509205759
"GZMB",0.653878214567431,0.041911619393688,0.544257043603981,0.0829117787165419,0.0970942720475882,0.934710508757316
"GZMH",0.821686727658193,0.0115022803820229,0.724713072474577,0.0221573999739907,0.307109739309038,0.632017345709765
"GZMK",0.587777372356509,0.299925628635882,0.571104254982536,0.325237084878302,0.527700358208131,0.632017345709765
"HDAC3",-0.233362722446278,0.576956375821324,-0.2741470764458,0.555795337466409,-0.0985755318374357,0.941902932293052
"HDAC4",-0.319019966185365,0.304288311955686,-0.535674953089115,0.0773428570559269,-0.745401262285706,0.0551025202614151
"HIF1A",-0.44162492605754,0.396119407719545,-0.29451483911035,0.609870862786521,-0.364416890657966,0.736600972479794
"HLA-A",-0.182409494218145,0.799265993824631,-0.468349994249978,0.539698996121917,-0.661006822422099,0.632017345709765
"HLA-B",0.475562513788264,0.13458339976468,0.235181663967104,0.494611710028619,0.594176220841662,0.250660974271127
"HLA-C",-0.191560717973725,0.623431956520741,-0.2964192163911,0.479461865947459,-0.258652482784027,0.736600972479794
"HLA-DMA",-1.19853766110549,0.010195846227675,-1.26959622097631,0.00438106288193072,-0.565395942956679,0.550993200827462
"HLA-DMB",0.18163014418147,0.5820889634725,-0.467677974908764,0.134128437621014,-0.500678665383921,0.314794963907719
"HLA-DPA1",-0.617045449206241,0.329886126078324,-0.827959287650501,0.187171719515889,-0.174726276072953,0.934710508757316
"HLA-DPB1",-0.429564101044702,0.347728022671428,-0.267726964080428,0.59421780713107,0.444539858546014,0.621243767108489
"HLA-DQA1",-0.487419044914731,0.45163811453364,-0.336001656594091,0.652143325784524,-0.100122077388877,0.968098229798946
"HLA-DQB1",-0.065217826670299,0.876340897910945,-0.292520694134276,0.502840037156037,0.0392248509578046,0.968427387112029
"HLA-DRA",0.479855426521233,0.042639513894403,0.155822976815637,0.547972520028442,0.331830422948116,0.461187472296095
"HLA-DRB1",0.446088523846974,0.0702499589832706,0.274857426747433,0.274365501116856,0.202122014325569,0.675324927667348
"HMGB1",0.52599878274499,0.0455851444810487,0.741211981463584,0.00295491478260968,0.475118557752145,0.281609575303756
"HMGB2",-0.639711777704403,0.12900740604869,-0.526698677901613,0.231961305111436,-0.260652433495842,0.79897134585531
"HPRT1",-0.0705857692346052,0.87543761243721,-0.0873054963903916,0.861694154293464,-0.0930644537221408,0.94246749482874
"HSH2D",-0.567139011773087,0.113166801351614,-0.773955878761073,0.0239473839233398,-0.820783530143641,0.0771766984947521
"ICAM1",-0.320240230637734,0.426088920835958,-0.235507923679499,0.605829548451601,-0.161660559825316,0.894782114110202
"ICAM2",-0.246571516881808,0.574816912326277,-0.107463051212093,0.825308334059645,0.330103618497949,0.704588443273187
"ICAM3",-0.862491340528882,0.0547332649199334,-1.48279718003302,0.000319876929961426,-0.435533832452104,0.632017345709765
"ICAM4",0.461610843116414,0.34800488959918,1.07328036930161,0.034011957424401,2.11532122404385,0.00308986912816615
"ICOS",-0.26776550412488,0.519224442210283,-0.525452592837485,0.187171719515889,0.0102056270810191,0.988992703351011
"IDO1",-0.394027032041707,0.29887070327786,-0.481041645622884,0.187171719515889,-0.0532788771521968,0.968098229798946
"IDO2",-0.692332882117907,0.0625604166185258,-1.01063899168045,0.00438106288193072,-0.983808826712915,0.0313079692449087
"IFI16",-0.699800692828161,0.0573007597175189,-0.465346099266801,0.187171719515889,-0.479729379916904,0.491124450462598
"IFI44",-0.577136722642242,0.299925628635882,-0.74376513746403,0.183669484190719,-0.777833132013041,0.418171913986036
"IFIH1",-0.4704626087413,0.361002418022415,-0.73458240139077,0.140891640893453,-0.519500599871697,0.611724427567863
"IFIT1",-0.27101318461345,0.692134710545744,0.805530329699057,0.218140551627726,1.12202765865185,0.304016786125243
"IFIT2",-0.704417869152925,0.242529032619254,-0.662520117271715,0.27797931715726,-0.206879091803666,0.91360048142011
"IFIT3",-0.636556595782285,0.314428387990557,-0.504162828452024,0.458256954259061,0.635737644407824,0.601025753151534
